Mean,Median,STD,Max,Min,Mode,Skewness,Kurtosis,Mean Abs Val,Class
0.049318125,-0.174782565,11.43130177,64.22590404,-44.32112818,-44.32112818,0.634983106,7.846268812,8.052362039,1
-0.198521314,-0.007090053,10.16979607,47.94649239,-44.1570621,-44.1570621,0.044391408,5.817701905,7.337025601,1
0.190549416,-0.065194651,10.30105956,60.22670963,-40.77775756,-40.77775756,0.564092229,6.914753304,7.505143323,1
-0.034821331,-0.089441425,8.253324009,41.99068548,-36.41231499,-36.41231499,0.179911311,5.824466731,6.07774303,1
-0.140068928,-0.048686568,11.08088371,61.25949419,-46.41409555,-46.41409555,0.141411387,7.981323816,7.689680863,1
0.140765473,-0.226601328,8.399987342,41.31916707,-37.82269924,-37.82269924,0.126088914,4.590018565,6.395312825,1
-0.067958621,-0.157508886,6.968143646,21.43834669,-38.26614825,-38.26614825,-0.02605843,3.211343452,5.56204247,1
0.03164872,0.221454283,8.630848185,31.17054817,-37.73580683,-37.73580683,-0.243359523,4.223296749,6.623328249,1
0.047087177,-0.00837958,9.378826661,52.00037328,-41.28805292,-41.28805292,0.033091727,5.627941383,7.047502035,1
0.115287711,0.983712654,13.82318952,55.67944171,-59.49809001,-59.49809001,-0.277827587,4.611228903,10.3265076,1
-0.119098349,0.379943246,10.74928922,45.92902768,-36.59537163,-36.59537163,0.016008092,3.751176569,8.473124102,1
-0.033026118,-0.030457569,9.756590457,62.44710796,-32.57879646,-32.57879646,0.756290724,7.780699429,7.178459302,1
0.03878096,-0.204010796,9.457038971,37.76869235,-41.09127047,-41.09127047,-0.021990331,4.246421777,7.134304542,1
-0.060820843,0.386015434,12.24084886,64.41332227,-75.17976578,-75.17976578,-0.173391492,5.892509459,9.024390586,1
-0.055500884,0.061579043,8.918790868,52.67665217,-32.9043386,-32.9043386,0.336890891,5.670262535,6.682016221,1
0.220644324,0.35576532,12.74984938,49.31277518,-41.016385,-41.016385,0.057233228,3.199459458,10.05011438,1
-0.042955745,0.170539142,10.11437451,61.41489014,-33.22146035,-33.22146035,0.300521568,5.310210405,7.58660053,1
0.104497996,-0.562239339,11.95500992,46.30009913,-37.37695929,-37.37695929,0.263131289,3.666984548,9.174889432,1
-0.048209093,0.17046952,14.57779257,56.20887755,-106.6279066,-106.6279066,-0.178108905,5.28486459,11.11653111,1
0.140215986,0.055972409,15.95749488,141.9547895,-155.2479694,-155.2479694,0.64652305,22.58253532,9.767392559,1
-0.09330156,0.104082783,14.28692157,85.10536826,-49.14172975,-49.14172975,0.655712816,7.383776421,10.05587383,1
-0.020065711,-0.131159564,13.33381119,63.06266624,-78.5708449,-78.5708449,-0.085431166,4.73601223,10.01947716,1
0.049604089,0.048714352,6.994870069,23.29791124,-23.33097783,-23.33097783,-0.016008859,3.035035936,5.540307477,1
0.040567282,0.384083505,15.81826395,67.38328063,-106.6233483,-106.6233483,-0.533361639,6.306267339,11.69935969,1
0.008617052,0.136628458,14.55781827,65.85770602,-94.68406607,-94.68406607,0.047547898,5.886540205,10.35008231,1
-0.096536531,-0.126912912,9.740767777,40.18397629,-33.625958,-33.625958,0.044913975,3.445538103,7.613329918,1
0.09160523,0.197813451,9.555728855,37.95882265,-36.66075605,-36.66075605,-0.085181139,3.445836723,7.499960425,1
-0.080763993,0.032537432,8.866536362,40.61927185,-31.44393857,-31.44393857,-0.047529579,3.490898491,6.94237973,1
-0.003791599,0.194574019,12.90455951,72.77447356,-89.64799927,-89.64799927,-0.153254935,8.825716551,8.97657571,1
0.188172662,0.462894543,9.676339194,38.57203555,-38.59142936,-38.59142936,-0.0613795,3.367989372,7.596313072,1
-0.038329264,-0.040900551,10.07101051,53.307659,-87.89959175,-87.89959175,-0.149338747,8.818382918,7.293575927,1
0.079956645,0.188591789,7.742344878,28.90330029,-26.1713879,-26.1713879,0.041380171,3.227157015,6.108480925,1
-0.098433059,0.440434153,10.76250101,43.15081895,-48.98780766,-48.98780766,-0.308036293,4.758535291,8.066133453,1
0.02275131,0.346111516,9.976955522,47.65241864,-42.52992047,-42.52992047,0.032306004,3.861937347,7.728357317,1
0.058163941,0.236156514,10.06582134,42.56546166,-37.50701644,-37.50701644,0.118062343,3.536184575,7.896399833,1
0.084534308,0.042348133,12.51473942,48.00084172,-43.73062466,-43.73062466,0.183073653,3.954350679,9.529719949,1
0.100069605,0.438872438,14.96620865,190.9544092,-169.1338874,-169.1338874,-0.018534346,22.18732221,9.670279398,1
-0.168989609,-0.109834595,11.14857683,78.73089886,-43.32277147,-43.32277147,0.461781537,7.333187732,8.111087072,1
0.131556222,0.00653956,11.23585001,62.44564127,-85.44492952,-85.44492952,0.136165652,7.928896483,8.028819268,1
-0.086251586,0.293521962,10.52301184,49.00628189,-53.56769099,-53.56769099,-0.201251174,4.701529072,8.047170689,1
0.064469958,0.511500967,12.45558299,59.75534001,-55.92881417,-55.92881417,-0.126678669,5.226160562,9.063457945,1
0.068572835,0.384029209,12.9857746,57.38766264,-45.81082983,-45.81082983,0.177821767,4.009467031,9.815668633,1
-0.085593633,0.400437017,11.65121661,59.21639318,-51.50522162,-51.50522162,-0.18179242,6.249139915,8.3719482,1
-0.018154198,-0.351553784,12.40908399,50.2378416,-46.90304583,-46.90304583,0.17857287,3.60244852,9.771489214,1
-0.041811527,-0.042049622,11.49382694,54.75132901,-70.32309847,-70.32309847,-0.155494165,6.627869863,8.389607315,1
0.108942799,-0.491162163,20.54493292,140.8977144,-76.52825385,-76.52825385,1.569744063,13.30953018,13.15849518,1
-0.020896954,0.776931727,16.2877309,100.4170058,-84.74798166,-84.74798166,0.326906768,8.605932052,11.15256592,1
0.107123035,0.615747434,10.38590195,45.29879944,-45.89054164,-45.89054164,-0.312862796,4.59562491,7.89108807,1
-0.311743973,0.39562662,14.24030772,46.71534189,-47.37948343,-47.37948343,-0.065527389,3.052406396,11.37631543,1
0.41698212,0.443665528,10.56583,40.71227852,-31.71404643,-31.71404643,0.180442504,3.21915268,8.304791804,1
-0.168570764,-0.786393589,10.34366241,45.60843175,-36.86642882,-36.86642882,0.286540256,3.800156518,7.984580606,1
0.054710463,0.078373217,11.30734665,41.52671057,-37.79264386,-37.79264386,0.04200568,3.192044367,8.8717442,1
-0.022952322,0.206358975,10.60831413,46.88085307,-49.22471799,-49.22471799,-0.128823078,3.769494984,8.311348286,1
-0.075301853,0.338961474,19.63217745,112.7136585,-110.7126759,-110.7126759,-0.089779488,5.776770179,14.24491505,1
0.047082639,-0.689115089,19.82638359,99.72853078,-74.55088681,-74.55088681,0.552175183,4.969168913,14.93352309,1
0.042802853,-0.072212617,21.14206587,104.6777574,-61.15370711,-61.15370711,0.274994899,3.759133393,16.62423788,1
-0.059863013,-0.147850873,18.22588504,83.58849922,-61.8873266,-61.8873266,0.085019365,3.34648929,14.67654694,1
-0.115715621,-0.240970903,17.40970873,91.08092894,-59.39011452,-59.39011452,0.249843952,3.637198368,14.08586758,1
0.148413434,-0.379222835,28.19065884,135.6732473,-123.5004405,-123.5004405,0.288011176,4.588292138,21.66645385,1
-0.071810155,0.268248905,18.24521312,60.71170743,-57.34713169,-57.34713169,-0.010041366,2.434253539,15.31248511,1
-0.007556181,0.26521057,15.9904749,51.52065821,-125.6748366,-125.6748366,-0.750785097,7.190873007,11.60918117,0
-0.146301175,1.072044254,87.89816846,867.975923,-921.0610791,-921.0610791,-1.090262529,21.10804526,46.0903911,0
0.181234018,-1.504013958,80.2456085,1255.313685,-702.465555,-702.465555,3.630933492,55.6978393,37.41951244,0
0.015148605,1.014559643,48.35128024,247.0736854,-616.7395664,-616.7395664,-1.887944669,23.52346595,32.23540135,0
-0.055398008,0.565267027,17.07784457,60.80518067,-67.6336234,-67.6336234,-0.134417189,4.14523218,12.83864983,0
0.04451496,-0.455495694,10.5614459,33.51031046,-42.09635424,-42.09635424,0.026322384,2.865537569,8.454278917,0
-0.135801811,0.34776239,58.44785725,282.8031883,-280.9793994,-280.9793994,0.001740681,1.932478221,51.75590517,0
0.594105142,2.970193759,163.5752637,634.9765693,-1002.702007,-1002.702007,-0.296849102,5.486104095,116.4980644,0
-0.409312431,1.714579591,78.87205509,482.1320234,-579.3711413,-579.3711413,-0.628754867,9.7975485,60.511602,0
-0.062534081,-0.628319776,57.53518701,112.229848,-113.8806333,-113.8806333,-0.000302306,1.603775299,51.2822178,0
0.007687431,0.45445218,59.27834261,114.5048383,-113.5090497,-113.5090497,-0.001396111,1.58982644,53.01865753,0
0.458375201,-0.676065538,92.23721663,595.0156215,-561.8007385,-561.8007385,0.348805942,10.10898513,65.60868599,0
-0.135801811,0.34776239,58.44785725,282.8031883,-280.9793994,-280.9793994,0.001740681,1.932478221,51.75590517,0
0.594105142,2.970193759,163.5752637,634.9765693,-1002.702007,-1002.702007,-0.296849102,5.486104095,116.4980644,0
